source_id,research_id,variant_index,variant_count,source_file,source_entry,variant_label,formula_or_construction,data_requirement,inventory_data_route,formula_audit_status,formula_audit_reason,static_reuse_evidence,semantic_class,include_in_j_baseline_if_submitted,future_information_check,static_duplicate_of,post_static_decision
CJ-G056-V03,CHANGJIANG-G056,3,9,长江__高频数据微观划分__20项全量清单.md,"`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}`","`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}` :: variant 03/09",反转 \(\sum V_ir_i/\sum V_i\)；波动 \(sd(r_i)\)；流动性 \(\log\prod(1+,)/\sum A_i\)。异常段提纯低风险确定性机制，流动性则对划分不敏感,UNCLASSIFIED,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G056-V04,CHANGJIANG-G056,4,9,长江__高频数据微观划分__20项全量清单.md,"`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}`","`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}` :: variant 04/09",反转 \(\sum V_ir_i/\sum V_i\)；波动 \(sd(r_i)\)；流动性 \(\log\prod(1+,)/\sum A_i\)。异常段提纯低风险确定性机制，流动性则对划分不敏感,UNCLASSIFIED,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G056-V05,CHANGJIANG-G056,5,9,长江__高频数据微观划分__20项全量清单.md,"`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}`","`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}` :: variant 05/09",反转 \(\sum V_ir_i/\sum V_i\)；波动 \(sd(r_i)\)；流动性 \(\log\prod(1+,)/\sum A_i\)。异常段提纯低风险确定性机制，流动性则对划分不敏感,UNCLASSIFIED,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G056-V06,CHANGJIANG-G056,6,9,长江__高频数据微观划分__20项全量清单.md,"`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}`","`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}` :: variant 06/09",反转 \(\sum V_ir_i/\sum V_i\)；波动 \(sd(r_i)\)；流动性 \(\log\prod(1+,)/\sum A_i\)。异常段提纯低风险确定性机制，流动性则对划分不敏感,UNCLASSIFIED,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G056-V07,CHANGJIANG-G056,7,9,长江__高频数据微观划分__20项全量清单.md,"`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}`","`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}` :: variant 07/09",反转 \(\sum V_ir_i/\sum V_i\)；波动 \(sd(r_i)\)；流动性 \(\log\prod(1+,)/\sum A_i\)。异常段提纯低风险确定性机制，流动性则对划分不敏感,UNCLASSIFIED,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G056-V08,CHANGJIANG-G056,8,9,长江__高频数据微观划分__20项全量清单.md,"`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}`","`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}` :: variant 08/09",反转 \(\sum V_ir_i/\sum V_i\)；波动 \(sd(r_i)\)；流动性 \(\log\prod(1+,)/\sum A_i\)。异常段提纯低风险确定性机制，流动性则对划分不敏感,UNCLASSIFIED,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G056-V09,CHANGJIANG-G056,9,9,长江__高频数据微观划分__20项全量清单.md,"`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}`","`{反转,波动率,轨迹非流动性}` × `{整体,异常,正常}` :: variant 09/09",反转 \(\sum V_ir_i/\sum V_i\)；波动 \(sd(r_i)\)；流动性 \(\log\prod(1+,)/\sum A_i\)。异常段提纯低风险确定性机制，流动性则对划分不敏感,UNCLASSIFIED,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G057-V01,CHANGJIANG-G057,1,2,长江__高频数据微观划分__20项全量清单.md,上行波动率、下行波动率（整体已在上一组）,上行波动率、下行波动率（整体已在上一组） :: upside_volatility,按 \(r_i\gtrless0\) 分样本计算标准差；检验上/下行风险属性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G057-V02,CHANGJIANG-G057,2,2,长江__高频数据微观划分__20项全量清单.md,上行波动率、下行波动率（整体已在上一组）,上行波动率、下行波动率（整体已在上一组） :: downside_volatility,按 \(r_i\gtrless0\) 分样本计算标准差；检验上/下行风险属性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G058-V01,CHANGJIANG-G058,1,2,长江__高频数据微观划分__20项全量清单.md,全市场活跃时段反转、平缓时段反转（整体已在上一组）,全市场活跃时段反转、平缓时段反转（整体已在上一组） :: market_active_period_reversal,活跃时段为 09:31–09:41、13:01、14:56、14:57、15:00；其余为平缓,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G058-V02,CHANGJIANG-G058,2,2,长江__高频数据微观划分__20项全量清单.md,全市场活跃时段反转、平缓时段反转（整体已在上一组）,全市场活跃时段反转、平缓时段反转（整体已在上一组） :: market_quiet_period_reversal,活跃时段为 09:31–09:41、13:01、14:56、14:57、15:00；其余为平缓,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G059-V01,CHANGJIANG-G059,1,1,长江__高频数据微观划分__20项全量清单.md,交易异常活跃剔除 09:31,交易异常活跃剔除 09:31,在 \(E_d\) 中剔除每日 09:31 后算成交量加权反转；去除隔夜信息动量污染,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G060-V01,CHANGJIANG-G060,1,3,长江__日内与日间__16项全量清单.md,整体、日内、日间高频反转,整体、日内、日间高频反转 :: overall,分钟版 \(\sum V_ir_i/\sum V_i\)；比较微观结构和跨日可比性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G060-V02,CHANGJIANG-G060,2,3,长江__日内与日间__16项全量清单.md,整体、日内、日间高频反转,整体、日内、日间高频反转 :: intraday,分钟版 \(\sum V_ir_i/\sum V_i\)；比较微观结构和跨日可比性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G060-V03,CHANGJIANG-G060,3,3,长江__日内与日间__16项全量清单.md,整体、日内、日间高频反转,整体、日内、日间高频反转 :: interday,分钟版 \(\sum V_ir_i/\sum V_i\)；比较微观结构和跨日可比性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G061-V01,CHANGJIANG-G061,1,2,长江__日内与日间__16项全量清单.md,整体、日内波峰,整体、日内波峰 :: overall_peak_count,在整体窗口或逐日以 `均值+1σ`、间隔 1m 计峰；日间法退化为零不计有效因子,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G061-V02,CHANGJIANG-G061,2,2,长江__日内与日间__16项全量清单.md,整体、日内波峰,整体、日内波峰 :: intraday_peak_count,在整体窗口或逐日以 `均值+1σ`、间隔 1m 计峰；日间法退化为零不计有效因子,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G062-V01,CHANGJIANG-G062,1,3,长江__日内与日间__16项全量清单.md,整体、日内、日间量价相关性,整体、日内、日间量价相关性 :: overall,"\(corr(V,C)\) 在三种聚合层次计算",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G062-V02,CHANGJIANG-G062,2,3,长江__日内与日间__16项全量清单.md,整体、日内、日间量价相关性,整体、日内、日间量价相关性 :: intraday,"\(corr(V,C)\) 在三种聚合层次计算",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G062-V03,CHANGJIANG-G062,3,3,长江__日内与日间__16项全量清单.md,整体、日内、日间量价相关性,整体、日内、日间量价相关性 :: interday,"\(corr(V,C)\) 在三种聚合层次计算",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G063-V01,CHANGJIANG-G063,1,2,长江__日内与日间__16项全量清单.md,高频反转偏度、量价相关性标准差,高频反转偏度、量价相关性标准差 :: reversal_daily_skew_21d,先逐日计算高频反转/量价相关性，再取 21 日偏度/标准差；刻画日度属性分布与波动,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G063-V02,CHANGJIANG-G063,2,2,长江__日内与日间__16项全量清单.md,高频反转偏度、量价相关性标准差,高频反转偏度、量价相关性标准差 :: price_volume_corr_daily_std_21d,先逐日计算高频反转/量价相关性，再取 21 日偏度/标准差；刻画日度属性分布与波动,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G064-V01,CHANGJIANG-G064,1,3,长江__日内与日间__16项全量清单.md,开盘相对昨收、第一分钟收盘相对昨收、第一分钟收盘相对开盘,开盘相对昨收、第一分钟收盘相对昨收、第一分钟收盘相对开盘 :: open_vs_prev_close,对三段隔夜/开盘收益在 21 日聚合；分离集合竞价和连续交易的信息消化,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G064-V02,CHANGJIANG-G064,2,3,长江__日内与日间__16项全量清单.md,开盘相对昨收、第一分钟收盘相对昨收、第一分钟收盘相对开盘,开盘相对昨收、第一分钟收盘相对昨收、第一分钟收盘相对开盘 :: first_minute_close_vs_prev_close,对三段隔夜/开盘收益在 21 日聚合；分离集合竞价和连续交易的信息消化,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G064-V03,CHANGJIANG-G064,3,3,长江__日内与日间__16项全量清单.md,开盘相对昨收、第一分钟收盘相对昨收、第一分钟收盘相对开盘,开盘相对昨收、第一分钟收盘相对昨收、第一分钟收盘相对开盘 :: first_minute_close_vs_open,对三段隔夜/开盘收益在 21 日聚合；分离集合竞价和连续交易的信息消化,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G065-V01,CHANGJIANG-G065,1,3,长江__日内与日间__16项全量清单.md,全时段、今收相对开盘、今收相对第一分钟收盘,全时段、今收相对开盘、今收相对第一分钟收盘 :: full_session,在对应时间段内做成交量加权反转；剔除动量段后提纯反转,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G065-V02,CHANGJIANG-G065,2,3,长江__日内与日间__16项全量清单.md,全时段、今收相对开盘、今收相对第一分钟收盘,全时段、今收相对开盘、今收相对第一分钟收盘 :: close_vs_open,在对应时间段内做成交量加权反转；剔除动量段后提纯反转,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G065-V03,CHANGJIANG-G065,3,3,长江__日内与日间__16项全量清单.md,全时段、今收相对开盘、今收相对第一分钟收盘,全时段、今收相对开盘、今收相对第一分钟收盘 :: close_vs_first_minute_close,在对应时间段内做成交量加权反转；剔除动量段后提纯反转,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G066-V01,CHANGJIANG-G066,1,1,长江__广义拥挤度__37项全量清单.md,开盘成交占比,开盘成交占比,开盘 5 分钟成交量/全区间成交量,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G067-V01,CHANGJIANG-G067,1,1,长江__广义拥挤度__37项全量清单.md,高价成交占比,高价成交占比,价格最高 20% 区间成交量占比,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G068-V01,CHANGJIANG-G068,1,1,长江__广义拥挤度__37项全量清单.md,低价成交占比,低价成交占比,价格最低 20% 区间成交量占比,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
